mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,74,75,76,84,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
304,5.800000874803203,6.977,2.673,0.008,0.722,0.185,0.563,0.561,0.298,0.298,0.363,0.255,0.363,0.337,0.266,0.525,0.373,0.267,18.725,0.474,0.305,0.322,0.388,7.0,0.0005866,3.733,4.194,1.0,0.26694,6.90858551,67.759033,192.706818,100.107216
305,5.499999678657065,21.537,2.195,1.269,0.861,0.157,0.559,0.429,0.399,0.534,0.172,0.13,0.527,0.232,0.195,0.524,0.312,0.245,77.397,0.462,0.279,0.318,0.36,5.0,0.0004938,5.981,3.126,1.0,0.481311,9.27393683,42.957771,69.801315,52.91349
306,5.800000874803203,7.462,4.669,1.313,0.555,0.161,0.636,0.463,0.37,0.426,0.383,0.162,0.483,0.384,0.18,0.567,0.488,0.333,50.766,0.489,0.323,0.349,0.462,10.0,0.0004593,4.991,3.458,1.0,0.333932,6.57313996,67.421539,111.831818,123.169525
307,5.200000237109354,21.856,5.203,1.242,0.772,0.146,0.611,0.33,0.257,0.496,0.397,0.098,0.532,0.322,0.149,0.546,0.566,0.172,147.32,0.399,0.33,0.334,0.428,8.0,0.0004805,7.249,3.354,1.0,0.495637,7.14438777,58.276161,135.991455,69.363907
308,5.700000503883016,21.142,3.29,1.251,0.823,0.153,0.543,0.423,0.444,0.637,0.196,0.125,0.564,0.255,0.203,0.753,0.294,0.237,100.128,0.47,0.32,0.341,0.428,3.0,0.0004995,6.265,4.067,1.0,0.505664,4.45325629,47.600803,200.242264,110.905571
309,6.799998134593398,16.843,2.717,1.239,0.81,0.162,0.48,0.346,0.287,0.422,0.273,0.074,0.432,0.274,0.119,0.512,0.326,0.146,69.995,0.371,0.256,0.275,0.328,8.0,0.0004595,5.985,3.405,1.0,0.432794,13.2267035,72.63855,102.744217,63.052715
310,4.70000006855703,4.77,2.306,0.005,0.674,0.197,0.584,0.457,0.256,0.781,0.156,0.084,0.38,0.395,0.091,0.392,0.551,0.141,11.039,0.432,0.34,0.289,0.361,2.0,0.000396,3.586,4.979,1.0,0.249048,2.79597775,24.974342,135.897537,113.703598
311,5.800000874803203,19.837,3.841,1.362,0.792,0.152,0.491,0.321,0.36,0.404,0.194,0.119,0.453,0.227,0.165,0.499,0.183,0.2,108.454,0.391,0.239,0.281,0.294,5.0,0.0004721,6.35,1.898,1.0,0.465641,6.40266411,42.858059,23.273186,9.661486
312,6.799998134593398,6.41,4.748,1.147,0.521,0.171,0.522,0.394,0.353,1.456,0.199,0.12,0.591,0.249,0.189,0.475,0.301,0.225,43.234,0.423,0.592,0.343,0.334,5.0,0.0004497,5.217,4.144,1.0,0.379482,11.1636658,50.204605,125.328865,109.40834
313,6.399996913372259,18.534,3.546,1.666,0.781,0.155,0.555,0.478,0.319,0.571,0.32,0.095,0.546,0.32,0.171,0.739,0.306,0.193,102.489,0.451,0.329,0.346,0.413,4.0,0.0004986,6.417,3.202,1.0,0.472297,5.06475851,58.064934,51.476788,49.992283
314,8.100015437450608,23.994,1.911,1.113,0.888,0.157,0.572,0.297,0.249,0.456,0.181,0.067,0.505,0.18,0.12,0.517,0.284,0.131,74.667,0.373,0.235,0.268,0.311,5.0,0.0004826,5.897,3.964,1.0,0.479742,6.34105616,46.4207,59.893795,65.344391
315,8.100015437450608,14.892,2.85,0.045,0.837,0.168,0.546,0.421,0.409,0.44,0.187,0.318,0.487,0.251,0.259,0.607,0.29,0.295,43.235,0.459,0.315,0.332,0.397,5.0,0.000471,4.724,3.212,1.0,0.389705,7.66250736,57.850258,141.010513,99.960175
316,6.0,25.13,2.203,1.262,0.879,0.156,0.6,0.437,0.388,0.665,0.24,0.098,0.538,0.282,0.211,0.463,0.432,0.245,89.853,0.475,0.334,0.344,0.38,9.0,0.0004472,6.144,3.371,1.0,0.533723,8.82764241,43.202393,55.733917,74.385658
317,5.800000874803203,16.062,3.358,0.494,0.807,0.162,0.593,0.414,0.306,0.39,0.82,0.062,0.483,0.45,0.116,0.529,0.581,0.143,63.531,0.438,0.424,0.35,0.418,6.0,0.0004608,5.582,4.655,1.0,0.414591,0.872261485,46.594952,76.355621,71.68264
318,6.0999990348465305,10.853,4.444,0.341,0.694,0.16,0.588,0.51,0.255,0.41,0.287,0.061,0.454,0.327,0.077,0.48,0.494,0.103,53.448,0.451,0.253,0.286,0.359,4.0,0.0004233,5.156,3.473,1.0,0.348216,2.72304825,61.719002,58.787247,57.426388
319,6.599997654072044,17.949,2.224,0.723,0.859,0.159,0.582,0.405,0.312,0.401,0.532,0.079,0.485,0.309,0.146,0.507,0.391,0.143,54.494,0.433,0.337,0.313,0.347,6.0,0.0004617,5.701,2.465,1.0,0.418298,6.90207399,64.507637,75.18396,174.674896
320,5.499999678657065,12.237,3.204,0.183,0.783,0.168,0.5,0.479,0.222,1.511,0.103,0.04,0.546,0.23,0.091,0.559,0.297,0.128,42.032,0.4,0.551,0.289,0.328,4.0,0.0004403,5.396,3.844,1.0,0.428153,5.33796516,42.054909,134.566101,109.785416
321,7.599980364934842,11.758,7.796,1.658,0.554,0.148,0.476,0.485,0.456,0.443,0.284,0.15,0.428,0.329,0.233,0.493,0.348,0.27,124.078,0.472,0.292,0.33,0.37,10.0,0.0004844,6.514,2.939,1.0,0.425761,4.59702801,64.03743,36.611008,43.726677
322,7.400007822415902,10.087,2.036,0.351,0.809,0.174,0.602,0.556,0.26,0.498,0.246,0.057,0.492,0.3,0.109,0.665,0.298,0.108,24.784,0.473,0.267,0.3,0.357,3.0,0.000468,4.26,4.443,1.0,0.325208,7.80768862,69.071472,160.896729,108.443405
323,5.899998417198648,19.189,5.954,1.115,0.731,0.149,0.587,0.374,0.39,0.358,0.39,0.121,0.437,0.348,0.186,0.413,0.508,0.212,142.294,0.45,0.289,0.323,0.377,6.0,0.0005166,6.917,3.233,1.0,0.456459,8.50457434,27.605183,82.663483,84.133209
324,6.499996931948306,16.589,3.057,0.035,0.843,0.165,0.564,0.43,0.16,0.418,0.282,0.198,0.483,0.27,0.109,0.559,0.361,0.056,51.399,0.385,0.299,0.287,0.325,9.0,0.0004437,4.981,3.911,1.0,0.408013,6.59413738,112.168488,227.434937,129.827744
325,6.299997602857746,17.745,2.299,1.9,0.809,0.158,0.571,0.512,0.372,0.533,0.284,0.104,0.528,0.303,0.181,0.576,0.472,0.171,78.879,0.485,0.307,0.337,0.406,6.0,0.0004916,5.902,3.335,1.0,0.438663,9.76230629,68.530006,46.996788,45.513527
326,6.900008766455316,25.619,3.129,0.993,0.861,0.149,0.556,0.481,0.367,0.495,0.324,0.255,0.529,0.296,0.315,0.587,0.345,0.371,108.72,0.468,0.358,0.38,0.434,13.0,0.0004986,7.067,2.836,1.0,0.51772,3.97665213,33.66906,117.018906,42.245171
327,7.400007822415902,12.971,3.19,1.944,0.716,0.156,0.57,0.495,0.301,0.406,0.732,0.22,0.482,0.425,0.285,0.547,0.504,0.351,72.79,0.456,0.453,0.397,0.467,6.0,0.0005094,6.374,4.669,1.0,0.397249,4.38098445,37.160721,194.211731,128.887344
328,6.399996913372259,18.334,3.103,1.11,0.813,0.156,0.611,0.499,0.425,0.597,0.197,0.086,0.555,0.293,0.176,0.459,0.35,0.191,80.695,0.512,0.293,0.341,0.333,4.0,0.0004568,6.077,3.076,1.0,0.45184,8.25879223,62.63662,150.797394,66.336639
329,6.0,16.995,5.962,1.177,0.704,0.153,0.441,0.511,0.257,0.322,0.203,0.221,0.369,0.291,0.2,0.418,0.409,0.189,128.344,0.403,0.248,0.287,0.339,5.0,0.0004592,6.897,4.023,1.0,0.438043,4.85562815,56.061172,82.099022,88.653824
330,6.0999990348465305,37.978,6.622,2.974,0.798,0.139,0.529,0.305,0.34,0.371,0.445,0.151,0.439,0.335,0.223,0.425,0.318,0.265,384.151,0.391,0.322,0.333,0.336,8.0,0.0004652,9.404,5.131,1.0,0.643636,9.4640923,80.108147,202.753998,216.804443
331,5.700000503883016,14.027,4.379,1.281,0.713,0.157,0.488,0.304,0.318,0.552,0.166,0.145,0.488,0.189,0.192,0.432,0.346,0.194,84.999,0.37,0.288,0.29,0.324,7.0,0.0004832,5.946,5.457,1.0,0.431734,5.54702201,116.734505,319.25119,143.793274
332,7.700057099977233,28.008,2.989,1.267,0.868,0.149,0.555,0.441,0.374,0.728,0.228,0.106,0.55,0.29,0.182,0.85,0.31,0.161,122.99,0.457,0.354,0.341,0.44,7.0,0.00053,7.188,3.847,1.0,0.587087,7.9722021,56.634415,52.868053,86.263855
333,5.700000503883016,24.134,3.383,0.377,0.865,0.154,0.524,0.482,0.357,0.535,0.201,0.082,0.52,0.255,0.146,0.64,0.276,0.192,92.016,0.454,0.273,0.307,0.37,5.0,0.0004405,5.96,4.649,1.0,0.511147,5.10716397,67.173401,109.901886,121.726791
334,6.0999990348465305,13.753,3.586,0.877,0.755,0.153,0.451,0.46,0.277,0.421,0.491,0.107,0.426,0.384,0.138,0.595,0.301,0.218,64.516,0.396,0.34,0.316,0.371,8.0,0.000501,5.89,4.337,1.0,0.413689,1.08654927,83.546532,204.755753,85.658737
335,7.0,18.849,2.676,0.497,0.856,0.162,0.58,0.42,0.28,0.553,0.209,0.098,0.548,0.238,0.129,0.619,0.263,0.187,61.127,0.427,0.286,0.305,0.356,5.0,0.0004671,5.781,2.79,1.0,0.452096,2.92480164,69.679443,104.229813,199.886063
336,6.399996913372259,19.583,3.926,2.208,0.761,0.145,0.662,0.552,0.41,0.711,0.296,0.267,0.608,0.417,0.28,0.834,0.332,0.183,128.798,0.541,0.424,0.435,0.45,5.0,0.0004702,7.124,3.122,1.0,0.495115,11.3200236,49.932423,64.772263,87.274162
337,6.399996913372259,9.844,6.453,0.341,0.592,0.158,0.511,0.445,0.243,0.4,0.362,0.042,0.412,0.381,0.088,0.569,0.427,0.096,69.072,0.4,0.268,0.294,0.364,6.0,0.0004738,5.683,4.619,1.0,0.374012,3.26710726,43.219852,372.554657,292.768158
338,5.200000237109354,11.473,2.53,0.009,0.819,0.177,0.607,0.431,0.4,1.183,0.195,0.169,0.527,0.413,0.381,0.544,0.325,0.449,29.146,0.479,0.516,0.441,0.439,4.0,0.0003988,5.227,3.383,1.0,0.39033,3.69847869,40.174908,83.515297,70.29615
339,6.399996913372259,12.795,4.168,2.321,0.664,0.156,0.421,0.338,0.446,0.374,0.19,0.175,0.375,0.24,0.263,0.521,0.255,0.331,92.693,0.402,0.247,0.293,0.369,4.0,0.0004829,6.257,2.175,1.0,0.404065,5.98690735,35.35973,115.580742,30.071299
340,4.399999967876858,7.598,2.442,0.442,0.725,0.177,0.491,0.467,0.395,0.427,0.334,0.048,0.41,0.305,0.133,0.516,0.31,0.159,22.99,0.451,0.27,0.283,0.328,5.0,0.0004682,4.209,2.308,1.0,0.293966,3.96422524,64.17482,965.103088,96.835114
341,4.70000006855703,4.198,2.137,0.006,0.662,0.2,0.509,0.518,0.302,1.669,0.154,0.024,0.476,0.295,0.137,0.468,0.294,0.147,9.012,0.443,0.616,0.303,0.303,4.0,0.0003824,3.515,2.668,1.0,0.26603,7.00722531,39.76992,141.592072,33.475155
342,6.699991797446187,17.386,3.462,2.675,0.739,0.147,0.505,0.331,0.415,0.31,0.324,0.271,0.377,0.264,0.29,0.382,0.271,0.251,115.971,0.417,0.302,0.31,0.301,9.0,0.0004553,6.979,1.66,1.0,0.42959,4.44253453,24.779406,13.045793,16.086992
343,6.199998172182031,22.351,3.791,1.264,0.816,0.155,0.533,0.311,0.345,0.523,0.256,0.101,0.492,0.222,0.165,0.505,0.228,0.204,117.78,0.396,0.293,0.293,0.313,5.0,0.0004464,6.626,4.246,1.0,0.505902,6.857193,82.739189,191.843307,114.533546
344,5.800000874803203,11.971,4.022,0.872,0.71,0.156,0.538,0.504,0.374,0.535,0.367,0.076,0.464,0.357,0.153,0.523,0.552,0.15,62.093,0.472,0.326,0.325,0.408,8.0,0.0004828,5.653,4.853,1.0,0.386876,3.80024259,61.446922,140.199982,110.124855
345,6.199998172182031,12.352,4.006,0.705,0.724,0.159,0.536,0.444,0.456,0.387,0.359,0.091,0.438,0.344,0.182,0.53,0.432,0.225,61.006,0.478,0.279,0.321,0.396,7.0,0.0004723,4.923,4.418,1.0,0.374669,2.35820565,38.574181,115.875648,140.973633
346,5.200000237109354,13.582,5.122,1.108,0.686,0.156,0.438,0.347,0.405,0.565,0.233,0.118,0.422,0.243,0.209,0.494,0.377,0.23,90.296,0.397,0.305,0.292,0.367,7.0,0.0004801,6.86,3.435,1.0,0.447546,3.50124491,37.644592,57.501678,51.706047
347,6.799998134593398,24.858,3.869,1.813,0.814,0.149,0.594,0.395,0.362,0.585,0.354,0.136,0.596,0.325,0.199,0.634,0.499,0.235,148.251,0.45,0.358,0.374,0.456,8.0,0.0005033,6.951,3.852,1.0,0.542711,4.81338438,47.779007,152.585861,110.600243
348,6.900008766455316,10.53,7.023,0.883,0.571,0.156,0.42,0.4,0.265,0.324,0.274,0.282,0.341,0.281,0.17,0.425,0.415,0.224,89.442,0.362,0.293,0.264,0.355,3.0,0.0004421,5.977,4.193,1.0,0.398342,1.15817632,69.501007,86.505913,59.268707
349,5.800000874803203,19.412,3.112,1.296,0.815,0.152,0.545,0.44,0.314,0.432,0.601,0.098,0.5,0.361,0.167,0.553,0.463,0.158,89.593,0.433,0.377,0.343,0.392,8.0,0.0005072,6.503,4.669,1.0,0.452331,5.89147474,73.761139,52.661156,100.03463
350,6.499996931948306,17.486,5.377,2.374,0.693,0.149,0.524,0.345,0.423,0.349,0.308,0.214,0.416,0.287,0.251,0.403,0.475,0.348,148.281,0.431,0.29,0.318,0.408,6.0,0.000439,7.513,4.033,1.0,0.45101,2.94369563,61.561768,163.502914,123.781021
351,5.800000874803203,8.881,5.186,0.757,0.599,0.162,0.519,0.445,0.4,0.338,0.393,0.114,0.393,0.403,0.182,0.473,0.527,0.228,56.706,0.455,0.282,0.326,0.409,5.0,0.0005515,5.063,5.448,1.0,0.350238,6.90419475,45.921562,202.713028,82.553391
352,7.400007822415902,30.438,5.295,1.375,0.82,0.148,0.547,0.389,0.375,0.424,0.292,0.116,0.476,0.295,0.183,0.474,0.334,0.195,210.281,0.437,0.277,0.318,0.335,14.0,0.0004647,7.979,3.058,1.0,0.566251,13.3266239,34.739647,126.213196,60.448067
353,6.299997602857746,24.149,4.017,0.612,0.839,0.152,0.654,0.462,0.349,0.452,0.277,0.074,0.521,0.334,0.136,0.519,0.4,0.164,114.259,0.488,0.268,0.33,0.361,3.0,0.0004866,6.652,4.842,1.0,0.476305,8.56371666,106.395988,188.598587,117.393288
354,7.100015437450609,46.572,2.864,1.573,0.913,0.139,0.561,0.422,0.336,0.417,0.231,0.117,0.471,0.275,0.177,0.428,0.382,0.199,211.145,0.44,0.255,0.308,0.336,8.0,0.0005153,8.886,3.822,1.0,0.655971,5.66018101,99.543655,252.593445,84.012924
355,5.499999678657065,17.862,2.429,1.04,0.837,0.156,0.59,0.469,0.283,0.413,0.545,0.21,0.506,0.297,0.277,0.536,0.391,0.362,64.493,0.447,0.389,0.36,0.429,7.0,0.0005086,5.975,5.801,1.0,0.418675,3.60125068,49.702263,146.84729,107.967003
356,6.299997602857746,11.397,3.221,1.772,0.695,0.156,0.486,0.402,0.396,0.46,0.27,0.163,0.414,0.309,0.214,0.579,0.47,0.217,62.613,0.428,0.297,0.312,0.422,6.0,0.0004939,5.067,3.964,1.0,0.380832,6.61789142,25.646347,144.75174,79.535423
357,5.499999678657065,8.288,2.058,1.02,0.729,0.167,0.515,0.35,0.328,1.775,0.19,0.027,0.488,0.377,0.127,0.593,0.423,0.11,27.606,0.398,0.664,0.331,0.375,6.0,0.0004949,4.982,4.632,1.0,0.34311,2.2563739,48.451862,103.207291,126.572403
358,5.700000503883016,26.857,2.777,1.755,0.856,0.151,0.617,0.48,0.462,0.618,0.164,0.109,0.598,0.237,0.239,0.647,0.243,0.233,126.584,0.52,0.297,0.358,0.374,6.0,0.0004337,6.677,3.703,1.0,0.534082,7.77765908,24.640282,84.731743,72.222633
359,6.900008766455316,25.898,2.424,1.74,0.861,0.156,0.598,0.322,0.43,0.462,0.174,0.116,0.522,0.184,0.243,0.485,0.296,0.201,112.06,0.45,0.25,0.317,0.327,7.0,0.0004701,6.513,4.33,1.0,0.500953,10.3968863,46.206863,183.011536,80.59066
360,5.899998417198648,16.422,6.083,0.598,0.711,0.155,0.548,0.401,0.289,0.543,0.254,0.142,0.462,0.287,0.164,0.361,0.359,0.132,113.346,0.413,0.313,0.304,0.284,5.0,0.0005074,6.637,4.001,1.0,0.457054,6.14327488,60.286541,107.326012,86.370941
361,5.899998417198648,18.7,2.716,0.569,0.851,0.158,0.62,0.46,0.199,0.433,0.268,0.028,0.501,0.3,0.068,0.507,0.454,0.076,62.974,0.427,0.243,0.29,0.346,3.0,0.0004598,5.67,4.308,1.0,0.413468,5.0395153,58.223606,130.120865,55.125301
362,5.800000874803203,14.332,5.98,0.965,0.674,0.156,0.536,0.414,0.329,0.376,0.232,0.154,0.442,0.295,0.176,0.49,0.355,0.147,105.305,0.426,0.254,0.304,0.331,5.0,0.0005025,6.025,2.256,1.0,0.412896,5.02459198,39.196281,70.650116,44.171417
363,7.700057099977233,15.364,6.595,0.919,0.672,0.153,0.512,0.428,0.298,0.372,0.301,0.069,0.384,0.344,0.123,0.377,0.421,0.132,121.511,0.413,0.248,0.284,0.31,6.0,0.0004789,6.209,3.044,1.0,0.433803,4.79876403,50.282501,128.962982,88.913452
364,5.899998417198648,14.026,3.381,0.131,0.8,0.167,0.557,0.431,0.119,0.337,0.277,0.044,0.456,0.256,0.042,0.392,0.482,0.107,49.701,0.369,0.22,0.251,0.327,1.0,0.0004917,5.087,4.877,1.0,0.369101,4.47440671,53.079082,107.442184,137.142044
365,5.899998417198648,17.537,2.043,0.517,0.873,0.163,0.639,0.473,0.272,0.469,0.204,0.038,0.496,0.246,0.099,0.557,0.379,0.098,45.963,0.461,0.237,0.281,0.345,7.0,0.0004717,4.795,2.688,1.0,0.396832,7.45517488,83.552711,43.002689,89.703194
366,5.59999938302362,14.781,2.772,1.395,0.78,0.162,0.591,0.458,0.415,0.472,0.286,0.105,0.456,0.319,0.207,0.514,0.488,0.194,65.45,0.488,0.288,0.328,0.399,3.0,0.0004737,5.439,3.063,1.0,0.398759,9.0222875,23.28583,135.684097,43.674919
367,6.499996931948306,28.675,2.605,0.795,0.894,0.153,0.607,0.545,0.355,0.605,0.268,0.101,0.579,0.326,0.171,0.618,0.434,0.213,99.548,0.502,0.325,0.359,0.422,6.0,0.0005081,6.367,3.847,1.0,0.53915,8.36297163,37.461933,38.280594,30.122961
368,4.399999967876858,3.61,2.755,0.031,0.564,0.2,0.466,0.499,0.211,0.439,0.306,0.025,0.384,0.284,0.066,0.395,0.32,0.1,10.143,0.392,0.257,0.244,0.271,4.0,0.0003775,3.05,4.359,1.0,0.229041,7.32730071,69.669312,189.997559,79.737488
369,5.700000503883016,7.702,2.552,0.438,0.72,0.177,0.542,0.501,0.403,0.546,0.185,0.142,0.457,0.25,0.184,0.751,0.268,0.274,24.152,0.482,0.291,0.297,0.431,4.0,0.0004677,4.006,2.759,1.0,0.308262,2.36346825,31.04789,38.112835,7.173535
370,7.0,24.144,4.906,1.092,0.801,0.147,0.531,0.415,0.261,0.415,0.508,0.072,0.484,0.339,0.12,0.334,0.667,0.128,150.172,0.402,0.332,0.314,0.377,11.0,0.0004574,7.353,1.64,1.0,0.523111,10.0175982,26.359421,74.405975,15.66302
371,7.50003813440381,18.878,2.611,0.62,0.854,0.161,0.572,0.427,0.255,0.515,0.236,0.077,0.527,0.256,0.126,0.562,0.348,0.147,62.621,0.418,0.276,0.303,0.352,4.0,0.0004463,5.748,5.082,1.0,0.447827,4.0493844,86.352234,114.248993,145.410721
372,6.0,11.603,4.116,1.038,0.692,0.159,0.501,0.41,0.417,0.456,0.261,0.12,0.422,0.293,0.208,0.593,0.351,0.199,64.062,0.443,0.279,0.308,0.381,9.0,0.000454,5.67,3.256,1.0,0.379454,4.97668287,45.425964,97.975952,78.301361
373,5.59999938302362,22.264,7.332,1.302,0.721,0.145,0.524,0.346,0.356,0.307,0.405,0.103,0.358,0.344,0.174,0.369,0.534,0.198,201.791,0.409,0.272,0.292,0.367,6.0,0.0005282,7.283,3.745,1.0,0.494784,10.6199705,40.112442,117.920197,123.611961
374,6.699991797446187,16.592,2.662,1.037,0.818,0.163,0.589,0.377,0.358,0.618,0.39,0.292,0.578,0.307,0.213,0.842,0.342,0.514,64.131,0.442,0.433,0.366,0.566,7.0,0.0004883,5.716,3.563,1.0,0.452374,6.00512482,70.273613,213.67926,114.352501
375,6.0999990348465305,15.038,4.454,1.901,0.703,0.152,0.575,0.384,0.361,0.602,0.158,0.447,0.556,0.261,0.303,0.608,0.313,0.345,104.039,0.44,0.402,0.373,0.422,5.0,0.0004889,6.899,3.095,1.0,0.44912,9.46203816,43.832031,65.533684,68.583145
378,7.0,9.987,3.752,1.871,0.64,0.164,0.569,0.492,0.386,0.647,0.618,0.36,0.493,0.391,0.324,0.754,1.111,0.277,63.175,0.482,0.542,0.403,0.714,5.0,0.0004691,5.581,2.899,1.0,0.398733,6.90024257,83.421074,105.43605,174.897018
379,6.0,13.765,4.205,1.951,0.691,0.153,0.482,0.306,0.377,0.358,0.406,0.155,0.421,0.228,0.269,0.486,0.264,0.324,92.944,0.388,0.306,0.306,0.358,6.0,0.0004526,6.753,2.693,1.0,0.408409,6.64738782,49.600079,98.970154,100.7976
380,4.70000006855703,6.798,2.643,0.919,0.656,0.174,0.511,0.361,0.243,0.341,0.188,0.058,0.402,0.211,0.107,0.439,0.306,0.123,26.644,0.371,0.195,0.24,0.289,2.0,0.0005312,4.249,4.272,1.0,0.280324,3.98214416,54.671974,154.384781,87.812393
381,4.200000030616179,6.017,2.019,1.339,0.642,0.171,0.494,0.482,0.395,0.509,0.176,0.102,0.457,0.268,0.173,0.682,0.31,0.179,22.907,0.457,0.262,0.299,0.39,3.0,0.0004411,4.096,1.914,1.0,0.282537,3.44837654,55.697853,32.008732,74.664337
382,5.59999938302362,19.055,2.735,0.645,0.849,0.159,0.641,0.478,0.31,0.473,0.174,0.144,0.499,0.26,0.173,0.513,0.283,0.299,66.172,0.476,0.263,0.311,0.365,3.0,0.0004209,5.336,1.299,1.0,0.425503,7.22738197,31.237019,48.483784,35.448845
383,5.59999938302362,13.94,5.421,2.224,0.646,0.146,0.446,0.476,0.36,0.359,0.267,0.237,0.412,0.336,0.238,0.441,0.401,0.278,118.621,0.427,0.287,0.329,0.373,3.0,0.0004773,6.899,3.814,1.0,0.428458,4.46556692,48.748112,46.861523,45.982365
384,7.599980364934842,33.873,2.682,1.523,0.89,0.147,0.584,0.339,0.38,0.669,0.3,0.151,0.604,0.285,0.209,0.876,0.4,0.224,146.523,0.434,0.373,0.366,0.5,7.0,0.0004814,7.288,2.522,1.0,0.602255,10.0902316,54.03162,142.241379,104.995544
385,5.499999678657065,60.764,2.765,1.121,0.94,0.14,0.55,0.413,0.376,0.364,0.22,0.185,0.443,0.247,0.239,0.442,0.29,0.241,239.263,0.446,0.256,0.31,0.324,11.0,0.0004617,9.078,4.022,1.0,0.719694,7.69745339,58.682426,121.91655,230.191727
386,5.40000018605658,10.9,3.624,1.008,0.702,0.16,0.446,0.409,0.323,0.292,0.375,0.081,0.332,0.351,0.153,0.383,0.537,0.16,54.145,0.393,0.249,0.279,0.36,6.0,0.0004621,5.477,6.544,1.0,0.356654,8.55707881,84.450378,244.648346,128.338226
387,5.899998417198648,17.924,6.914,2.681,0.651,0.147,0.557,0.442,0.406,0.516,0.265,0.157,0.53,0.311,0.217,0.65,0.369,0.261,190.518,0.468,0.312,0.353,0.427,4.0,0.0005022,7.063,3.533,1.0,0.494193,6.64822006,42.969131,125.278717,85.744843
388,6.599997654072044,21.63,4.256,0.78,0.811,0.153,0.613,0.415,0.349,0.537,0.184,0.164,0.505,0.264,0.211,0.502,0.298,0.188,112.261,0.459,0.295,0.327,0.33,8.0,0.0004505,6.269,4.72,1.0,0.484215,9.6616651,65.543213,107.670792,85.695274
389,8.100015437450608,15.242,3.074,1.237,0.78,0.156,0.548,0.474,0.39,0.501,0.199,0.272,0.492,0.259,0.265,0.599,0.32,0.397,69.51,0.47,0.324,0.339,0.438,9.0,0.0004794,5.548,4.113,1.0,0.416075,10.7165227,77.287041,136.349457,108.752159
390,7.0,18.835,5.33,1.632,0.73,0.151,0.522,0.358,0.329,0.438,0.28,0.153,0.442,0.278,0.165,0.43,0.463,0.246,139.817,0.403,0.29,0.295,0.379,11.0,0.0004906,6.62,3.281,1.0,0.473108,6.2367376,35.218788,1004.594971,91.346603
391,5.499999678657065,28.573,2.7,1.119,0.882,0.149,0.56,0.427,0.417,0.496,0.254,0.095,0.529,0.256,0.189,0.644,0.323,0.222,112.129,0.468,0.282,0.325,0.396,10.0,0.0004879,6.516,5.062,1.0,0.542547,15.0943992,121.018486,160.951431,87.293594
393,7.50003813440381,14.101,3.21,0.867,0.776,0.168,0.529,0.336,0.255,1.556,0.209,0.065,0.576,0.281,0.123,0.477,0.347,0.138,60.267,0.373,0.61,0.327,0.321,6.0,0.0004446,6.004,4.983,1.0,0.499041,7.13226549,46.54417,101.298897,123.646355
394,6.900008766455316,11.906,4.205,2.244,0.649,0.151,0.487,0.461,0.373,0.453,0.288,0.118,0.436,0.326,0.196,0.5,0.419,0.186,86.221,0.44,0.286,0.32,0.368,8.0,0.0004741,6.46,3.798,1.0,0.400271,5.26942196,33.91272,79.600601,48.948978
396,8.400007822415901,20.731,2.478,0.481,0.875,0.162,0.522,0.346,0.299,0.692,0.198,0.143,0.553,0.214,0.139,0.744,0.302,0.251,62.537,0.389,0.344,0.302,0.432,7.0,0.0004701,5.804,3.349,1.0,0.508886,2.41108586,56.992905,161.566467,129.589081
397,5.899998417198648,19.958,5.666,1.904,0.725,0.146,0.58,0.373,0.354,0.321,0.525,0.085,0.444,0.365,0.154,0.403,0.417,0.187,161.856,0.436,0.31,0.321,0.336,7.0,0.0004802,7.266,3.85,1.0,0.472704,5.76896274,44.553997,74.998222,62.757702
398,7.0,8.081,2.488,0.076,0.759,0.179,0.473,0.547,0.306,2.18,0.138,0.136,0.572,0.278,0.368,0.491,0.332,0.208,20.912,0.442,0.818,0.406,0.343,3.0,0.0003878,4.398,3.419,1.0,0.356369,4.79399926,102.681198,131.822998,133.329147
399,6.799998134593398,11.975,5.242,0.548,0.674,0.158,0.468,0.425,0.263,0.428,0.275,0.06,0.385,0.32,0.115,0.377,0.434,0.136,72.205,0.386,0.254,0.273,0.316,6.0,0.000477,5.615,2.619,1.0,0.399289,7.26250993,40.906334,41.636269,61.932259
400,5.200000237109354,16.335,2.522,0.415,0.848,0.163,0.57,0.421,0.417,0.481,0.185,0.139,0.462,0.242,0.189,0.594,0.323,0.223,49.024,0.469,0.268,0.298,0.38,6.0,0.000418,5.243,3.777,1.0,0.410366,1.44810802,65.572594,116.709671,77.750702
401,6.0999990348465305,11.637,2.359,0.507,0.802,0.173,0.532,0.484,0.498,0.4,0.314,0.091,0.406,0.276,0.193,0.484,0.35,0.216,34.555,0.505,0.268,0.292,0.35,6.0,0.0004219,4.671,3.331,1.0,0.349014,3.87742863,55.443542,59.043556,80.466644
402,6.299997602857746,7.611,4.141,2.077,0.55,0.163,0.536,0.378,0.492,0.703,0.35,0.137,0.456,0.334,0.232,0.614,0.262,0.251,55.924,0.468,0.397,0.341,0.376,3.0,0.0004453,5.779,2.924,1.0,0.357968,3.39536883,35.038105,101.176338,62.984863
